attempt,candidate_priority,edge_rank,fill_date,fill_idx,pattern_stop,pivot,positive_relative_ma_slope,qqq_followthrough_wait_sessions,qqq_risk_on_age_sessions,qqq_risk_on_start,relative_ma_missing_reason,relative_ma_period,relative_ma_signal_date,relative_ma_slope_pct,relative_ma_slope_sessions,sector,signal_date,spy_ma_20_sessions_ago,spy_ma_slope_pct,spy_ma_value,stock_ma_20_sessions_ago,stock_ma_slope_pct,stock_ma_value,stock_signal_close,symbol
1,0.09707827827951654,82.59707827827951,2022-08-12,658,0.0,,True,2,41,2022-06-14,,60,2022-08-11,0.09707827827951654,10,Industrials,2022-08-11,372.2252883333334,0.4240993423818118,373.8038933333339,47.07288333333345,0.5211776206613283,47.3182166666668,52.4339,JCI
1,0.04120041240895933,82.54120041240895,2022-08-12,658,0.0,,True,2,41,2022-06-14,,60,2022-08-11,0.04120041240895933,10,Financials,2022-08-11,372.2252883333334,0.4240993423818118,373.8038933333339,98.23237500000056,0.4652997547907711,98.6894500000007,107.3071,TROW
1,0.034755009120535085,82.53475500912053,2022-08-12,658,0.0,,True,2,41,2022-06-14,,60,2022-08-11,0.034755009120535085,10,Financials,2022-08-11,372.2252883333334,0.4240993423818118,373.8038933333339,137.7252566666677,0.4588543515023469,138.35721500000048,147.3719,PNC
1,0.01926277340915661,82.51926277340915,2022-08-12,658,0.0,,True,2,41,2022-06-14,,60,2022-08-11,0.01926277340915661,10,Materials,2022-08-11,372.2252883333334,0.4240993423818118,373.8038933333339,113.66780833333347,0.4433621157909684,114.17176833333336,133.8968,NUE
1,0.8849104954818499,83.38491049548185,2022-08-15,659,0.0,,True,2,42,2022-06-14,,60,2022-08-12,0.8849104954818499,10,Communication Services,2022-08-12,372.1842266666669,0.522351977159019,374.1283383333342,125.84290666666662,1.407262472640869,127.61384666666709,128.6411,EA
1,0.16771702974172076,82.66771702974172,2022-08-15,659,0.0,,True,2,42,2022-06-14,,60,2022-08-12,0.16771702974172076,10,Health Care,2022-08-12,372.1842266666669,0.522351977159019,374.1283383333342,78.0477499999996,0.6900690069007398,78.58633333333297,89.83,DXCM
1,0.13639044564146552,82.63639044564147,2022-08-15,659,0.0,,True,2,42,2022-06-14,,60,2022-08-12,0.13639044564146552,10,Health Care,2022-08-12,372.1842266666669,0.522351977159019,374.1283383333342,331.0095000000011,0.6587424228004846,333.19000000000085,335.23,WAT
1,0.005821804580485868,82.50582180458049,2022-08-15,659,0.0,,True,2,42,2022-06-14,,60,2022-08-12,0.005821804580485868,10,Information Technology,2022-08-12,372.1842266666669,0.522351977159019,374.1283383333342,16.924984999999985,0.5281737817395049,17.01437833333333,18.6572,NVDA
1,0.9953964537203319,83.49539645372033,2022-08-16,660,0.0,,True,2,43,2022-06-14,,60,2022-08-15,0.9953964537203319,10,Communication Services,2022-08-15,371.9244250000003,0.7568983940758445,374.7395150000011,124.02783333333306,1.7522948477961764,126.2011666666663,127.39,TTWO
1,0.11707365391782076,82.61707365391783,2022-08-16,660,0.0,,True,2,43,2022-06-14,,60,2022-08-15,0.11707365391782076,10,Consumer Discretionary,2022-08-15,371.9244250000003,0.7568983940758445,374.7395150000011,58.679985000000066,0.8739720479936652,59.19283166666695,66.0978,WYNN
1,0.10222231206622467,82.60222231206623,2022-08-16,660,0.0,,True,2,43,2022-06-14,,60,2022-08-15,0.10222231206622467,10,Materials,2022-08-15,371.9244250000003,0.7568983940758445,374.7395150000011,111.01718999999939,0.8591207061420691,111.97096166666645,125.5123,PPG
1,0.0712698217061547,82.57126982170615,2022-08-16,660,0.0,,True,2,43,2022-06-14,,60,2022-08-15,0.0712698217061547,10,Materials,2022-08-15,371.9244250000003,0.7568983940758445,374.7395150000011,151.13052833333325,0.8281682157819992,152.38214333333332,172.4066,VMC
1,0.05679454324112321,82.55679454324112,2022-08-16,660,0.0,,True,2,43,2022-06-14,,60,2022-08-15,0.05679454324112321,10,Health Care,2022-08-15,371.9244250000003,0.7568983940758445,374.7395150000011,301.28154666666717,0.8136929373169677,303.73305333333315,304.6845,LLY
1,0.0509202123664787,82.55092021236648,2022-08-16,660,0.0,,True,2,43,2022-06-14,,60,2022-08-15,0.0509202123664787,10,Communication Services,2022-08-15,371.9244250000003,0.7568983940758445,374.7395150000011,98.29867666666662,0.8078186064423232,99.09275166666654,120.4779,DIS
1,0.03011490452837773,82.53011490452838,2022-08-16,660,0.0,,True,2,43,2022-06-14,,60,2022-08-15,0.03011490452837773,10,Materials,2022-08-15,371.9244250000003,0.7568983940758445,374.7395150000011,152.07536333333312,0.7870132986042222,153.27221666666713,168.8707,ECL
1,0.02108580210009592,82.52108580210009,2022-08-16,660,0.0,,True,2,43,2022-06-14,,60,2022-08-15,0.02108580210009592,10,Financials,2022-08-15,371.9244250000003,0.7568983940758445,374.7395150000011,58.51832666666657,0.7779841961759404,58.973589999999845,68.7021,PFG
1,0.16894422615028049,82.66894422615027,2022-08-17,661,0.0,,True,2,44,2022-06-14,,60,2022-08-16,0.16894422615028049,10,Real Estate,2022-08-16,371.8617050000001,0.9519703926851975,375.40171833333443,108.19691166666684,1.120914618835478,109.40970666666702,121.2273,PLD
1,0.10090068621040338,82.60090068621041,2022-08-17,661,0.0,,True,2,44,2022-06-14,,60,2022-08-16,0.10090068621040338,10,Consumer Discretionary,2022-08-16,371.8617050000001,0.9519703926851975,375.40171833333443,171.45372333333387,1.0528710788956008,173.2589100000002,197.612,LOW
1,0.07100863419116088,82.57100863419116,2022-08-19,663,0.0,,True,2,46,2022-06-14,,60,2022-08-18,0.07100863419116088,10,Unknown,2022-08-18,372.21862833333336,1.158107002678288,376.52931833333474,45.79024000000008,1.229115636869449,46.35305500000013,51.0484,ZION
1,0.04651073289012597,82.54651073289013,2022-08-19,663,0.0,,True,2,46,2022-06-14,,60,2022-08-18,0.04651073289012597,10,Consumer Discretionary,2022-08-18,372.21862833333336,1.158107002678288,376.52931833333474,104.62530666666693,1.204617735568414,105.88564166666644,116.1252,DRI
1,0.04291643993881156,82.54291643993881,2022-08-22,664,0.0,,True,2,47,2022-06-14,,60,2022-08-19,0.04291643993881156,10,Industrials,2022-08-19,372.4729316666664,1.2160516773843888,377.0023950000017,215.77062166666582,1.2589681173232004,218.4871049999992,235.3705,NSC
1,0.01713412088615307,82.51713412088615,2022-08-22,664,0.0,,True,2,47,2022-06-14,,60,2022-08-19,0.01713412088615307,10,Real Estate,2022-08-19,372.4729316666664,1.2160516773843888,377.0023950000017,42.62753166666668,1.2331857982705419,43.15320833333329,47.5255,IRM
1,0.00968114151902455,82.50968114151902,2022-08-22,657,0.0,,True,2,47,2022-06-14,,60,2022-08-19,0.00968114151902455,10,Financials,2022-08-19,372.4729316666664,1.2160516773843888,377.0023950000017,191.16387333333333,1.2257328189034133,193.50703166666693,205.1642,WTW
1,0.0036310714704113067,82.50363107147041,2022-08-22,664,0.0,,True,2,47,2022-06-14,,60,2022-08-19,0.0036310714704113067,10,Industrials,2022-08-19,372.4729316666664,1.2160516773843888,377.0023950000017,189.05421666666808,1.2196827488548,191.360078333334,208.4236,SNA
1,0.1814586510987759,82.68145865109878,2022-08-23,665,0.0,,True,2,48,2022-06-14,,60,2022-08-22,0.1814586510987759,10,Consumer Discretionary,2022-08-22,372.81938500000007,1.1969535865206549,377.2818600000018,390.86033333333376,1.3784122376194308,396.24800000000056,397.45,ULTA
1,0.1221178410993673,82.62211784109937,2022-08-23,665,0.0,,True,2,48,2022-06-14,,60,2022-08-22,0.1221178410993673,10,Industrials,2022-08-22,372.81938500000007,1.1969535865206549,377.2818600000018,197.68123333333352,1.3190714276200222,200.2887900000004,216.5196,UNP
1,0.06606871828047645,82.56606871828048,2022-08-23,665,0.0,,True,2,48,2022-06-14,,60,2022-08-22,0.06606871828047645,10,Financials,2022-08-22,372.81938500000007,1.1969535865206549,377.2818600000018,93.87179166666695,1.2630223048011313,95.05741333333341,97.6251,GL
1,0.048878733933133134,82.54887873393314,2022-08-23,665,0.0,,True,2,48,2022-06-14,,60,2022-08-22,0.048878733933133134,10,Utilities,2022-08-22,372.81938500000007,1.1969535865206549,377.2818600000018,53.039106666666704,1.245832320453788,53.699884999999995,57.887,EIX
1,0.03311593210850727,82.5331159321085,2022-08-23,665,0.0,,True,2,48,2022-06-14,,60,2022-08-22,0.03311593210850727,10,Industrials,2022-08-22,372.81938500000007,1.1969535865206549,377.2818600000018,203.2088400000003,1.2300695186291621,205.7084500000002,215.9619,GD
1,0.029489813599847814,82.52948981359985,2022-08-23,665,0.0,,True,2,48,2022-06-14,,60,2022-08-22,0.029489813599847814,10,Communication Services,2022-08-22,372.81938500000007,1.1969535865206549,377.2818600000018,112.23455833333307,1.2264434001205027,113.61105166666663,114.0643,GOOG
1,0.027446706963063505,82.52744670696306,2022-08-23,665,0.0,,True,2,48,2022-06-14,,60,2022-08-22,0.027446706963063505,10,Information Technology,2022-08-22,372.81938500000007,1.1969535865206549,377.2818600000018,30.645615,1.2244002934837184,31.020839999999893,31.7152,GLW
1,0.869461429650098,83.3694614296501,2022-08-24,666,0.0,,True,2,49,2022-06-14,,60,2022-08-23,0.869461429650098,10,Consumer Discretionary,2022-08-23,373.14637666666675,1.1454611203384202,377.420623333335,68.68419499999995,2.014922549988518,70.06812833333304,70.1423,DHI
1,0.09090597959338087,82.59090597959339,2022-08-24,666,0.0,,True,2,49,2022-06-14,,60,2022-08-23,0.09090597959338087,10,Consumer Staples,2022-08-23,373.14637666666675,1.1454611203384202,377.420623333335,195.13945333333348,1.236367099931801,197.55209333333357,210.4715,HSY
1,0.07645047318132203,82.57645047318132,2022-08-24,666,0.0,,True,2,49,2022-06-14,,60,2022-08-23,0.07645047318132203,10,Industrials,2022-08-23,373.14637666666675,1.1454611203384202,377.420623333335,29.000324999999975,1.2219115935197422,29.354683333333377,31.7906,CSX
1,0.062195685343513496,82.56219568534351,2022-08-24,666,0.0,,True,2,49,2022-06-14,,60,2022-08-23,0.062195685343513496,10,Consumer Discretionary,2022-08-23,373.14637666666675,1.1454611203384202,377.420623333335,36.05646333333322,1.2076568056819337,36.49190166666643,37.324,TSCO
1,0.041602896716796955,82.5416028967168,2022-08-24,666,0.0,,True,2,49,2022-06-14,,60,2022-08-23,0.041602896716796955,10,Real Estate,2022-08-23,373.14637666666675,1.1454611203384202,377.420623333335,42.716455000000074,1.1870640170552171,43.22352666666666,46.0966,IRM
1,0.03741457438943829,82.53741457438944,2022-08-24,666,0.0,,True,2,49,2022-06-14,,60,2022-08-23,0.03741457438943829,10,Information Technology,2022-08-23,373.14637666666675,1.1454611203384202,377.420623333335,62.182921666666395,1.1828756947278585,62.91846833333305,67.0667,NTAP
1,0.019704068646464457,82.51970406864646,2022-08-24,666,0.0,,True,2,49,2022-06-14,,60,2022-08-23,0.019704068646464457,10,Utilities,2022-08-23,373.14637666666675,1.1454611203384202,377.420623333335,63.03512500000009,1.1651651889848846,63.769588333333196,68.7867,SO
1,0.00865600447121917,82.50865600447122,2022-08-24,666,0.0,,True,2,49,2022-06-14,,60,2022-08-23,0.00865600447121917,10,Industrials,2022-08-23,373.14637666666675,1.1454611203384202,377.420623333335,189.39961000000113,1.1541171248096393,191.5855033333338,202.0567,SNA
1,1.7026742955065899,84.2026742955066,2022-08-25,667,0.0,,True,2,50,2022-06-14,,60,2022-08-24,1.7026742955065899,10,Consumer Discretionary,2022-08-24,373.46231500000044,1.0607246052839692,377.42372166666854,360.2451916666672,2.763398900790559,370.20020333333474,373.6599,DPZ
1,1.2897399296630807,83.78973992966309,2022-08-25,667,0.0,,True,2,50,2022-06-14,,60,2022-08-24,1.2897399296630807,10,Information Technology,2022-08-24,373.46231500000044,1.0607246052839692,377.42372166666854,170.79106166666557,2.35046453494705,174.80544500000008,176.9487,CRM
1,1.1892306139180242,83.68923061391803,2022-08-25,667,0.0,,True,2,50,2022-06-14,,60,2022-08-24,1.1892306139180242,10,Industrials,2022-08-24,373.46231500000044,1.0607246052839692,377.42372166666854,238.19733333333326,2.2499552192019934,243.55666666666656,243.95,GNRC
1,0.21281745905141758,82.71281745905142,2022-08-25,667,0.0,,True,2,50,2022-06-14,,60,2022-08-24,0.21281745905141758,10,Consumer Staples,2022-08-24,373.46231500000044,1.0607246052839692,377.42372166666854,112.26890000000033,1.2735420643353867,113.69869166666697,125.9685,SJM
1,0.18755237571641548,82.68755237571642,2022-08-25,667,0.0,,True,2,50,2022-06-14,,60,2022-08-24,0.18755237571641548,10,Consumer Staples,2022-08-24,373.46231500000044,1.0607246052839692,377.42372166666854,39.939586666666216,1.2482769810003846,40.43814333333291,43.0405,WMT
1,0.12222018910521548,82.62222018910522,2022-08-25,667,0.0,,True,2,50,2022-06-14,,60,2022-08-24,0.12222018910521548,10,Consumer Staples,2022-08-24,373.46231500000044,1.0607246052839692,377.42372166666854,147.27159499999956,1.1829447943891847,149.01373666666598,157.2053,PEP
1,0.11031384798128041,82.61031384798127,2022-08-25,667,0.0,,True,2,50,2022-06-14,,60,2022-08-24,0.11031384798128041,10,Unknown,2022-08-24,373.46231500000044,1.0607246052839692,377.42372166666854,40.48529166666679,1.1710384532652496,40.95939000000005,43.7464,CPB
1,0.09633584715009746,82.5963358471501,2022-08-25,667,0.0,,True,2,50,2022-06-14,,60,2022-08-24,0.09633584715009746,10,Unknown,2022-08-24,373.46231500000044,1.0607246052839692,377.42372166666854,26.660519999999998,1.1570604524340666,26.968998333333275,28.5403,CAG
1,0.07441258767073577,82.57441258767074,2022-08-25,667,0.0,,True,2,50,2022-06-14,,60,2022-08-24,0.07441258767073577,10,Consumer Discretionary,2022-08-24,373.46231500000044,1.0607246052839692,377.42372166666854,33.535006666666774,1.135137192954705,33.91567499999995,37.6985,GM
1,0.036326042020973226,82.53632604202097,2022-08-25,667,0.0,,True,2,50,2022-06-14,,60,2022-08-24,0.036326042020973226,10,Consumer Discretionary,2022-08-24,373.46231500000044,1.0607246052839692,377.42372166666854,76.37280333333341,1.0970506473049424,77.21065166666668,86.7617,ROST
1,1.9135889990504973,84.4135889990505,2022-08-26,668,0.0,,True,2,51,2022-06-14,,60,2022-08-25,1.9135889990504973,10,Unknown,2022-08-25,373.8038933333339,1.0036925065738167,377.55573500000173,287.22516666666536,2.917281505624314,295.6043333333306,300.74,SEDG
1,0.636530537729274,83.13653053772927,2022-08-26,668,0.0,,True,2,51,2022-06-14,,60,2022-08-25,0.636530537729274,10,Industrials,2022-08-25,373.8038933333339,1.0036925065738167,377.55573500000173,165.3928516666662,1.6402230443030907,168.10566333333287,168.8593,FDX
1,0.25594835275772887,82.75594835275773,2022-08-26,668,0.0,,True,2,51,2022-06-14,,60,2022-08-25,0.25594835275772887,10,Materials,2022-08-25,373.8038933333339,1.0036925065738167,377.55573500000173,84.21686166666665,1.2596408593315456,85.2776916666667,108.0397,CF
1,0.198797646567761,82.69879764656775,2022-08-26,668,0.0,,True,2,51,2022-06-14,,60,2022-08-25,0.198797646567761,10,Communication Services,2022-08-25,373.8038933333339,1.0036925065738167,377.55573500000173,112.45760833333334,1.2024901531415777,113.8099000000002,116.6713,GOOG
1,0.11983863078961488,82.61983863078962,2022-08-26,668,0.0,,True,2,51,2022-06-14,,60,2022-08-25,0.11983863078961488,10,Industrials,2022-08-25,373.8038933333339,1.0036925065738167,377.55573500000173,311.00310000000076,1.1235311373634316,314.4973166666663,367.9257,DE
1,0.1185360929486956,82.6185360929487,2022-08-26,668,0.0,,True,2,51,2022-06-14,,60,2022-08-25,0.1185360929486956,10,Communication Services,2022-08-25,373.8038933333339,1.0036925065738167,377.55573500000173,111.92476000000049,1.1222285995225123,113.18081166666744,115.6247,GOOGL
1,0.05149390740555315,82.55149390740556,2022-08-26,668,0.0,,True,2,51,2022-06-14,,60,2022-08-25,0.05149390740555315,10,Consumer Staples,2022-08-25,373.8038933333339,1.0036925065738167,377.55573500000173,75.06303999999994,1.0551864139793699,75.85509499999984,77.4521,SYY
1,0.04802795283704864,82.54802795283705,2022-08-26,668,0.0,,True,2,51,2022-06-14,,60,2022-08-25,0.04802795283704864,10,Information Technology,2022-08-25,373.8038933333339,1.0036925065738167,377.55573500000173,39.37896833333337,1.0517204594108653,39.79312499999996,42.2866,CSCO
1,0.04783363837572718,82.54783363837572,2022-08-26,668,0.0,,True,2,51,2022-06-14,,60,2022-08-25,0.04783363837572718,10,Consumer Discretionary,2022-08-25,373.8038933333339,1.0036925065738167,377.55573500000173,97.7626666666678,1.0515261449495439,98.79066666666768,99.86,APTV
1,0.04024007275793551,82.54024007275794,2022-08-26,668,0.0,,True,2,51,2022-06-14,,60,2022-08-25,0.04024007275793551,10,Consumer Staples,2022-08-25,373.8038933333339,1.0036925065738167,377.55573500000173,70.84158000000001,1.0439325793317522,71.58111833333338,73.5265,CL
1,0.02861381319683165,82.52861381319683,2022-08-26,668,0.0,,True,2,51,2022-06-14,,60,2022-08-25,0.02861381319683165,10,Health Care,2022-08-25,373.8038933333339,1.0036925065738167,377.55573500000173,306.3725633333316,1.0323063197706484,309.5352666666649,311.1985,WST
1,0.015968568169899555,82.5159685681699,2022-08-26,668,0.0,,True,2,51,2022-06-14,,60,2022-08-25,0.015968568169899555,10,Industrials,2022-08-25,373.8038933333339,1.0036925065738167,377.55573500000173,435.90987666666723,1.0196610747437163,440.3546800000006,463.556,NOC
1,0.3295160736216163,82.82951607362162,2022-08-29,669,0.0,,True,2,52,2022-06-14,,60,2022-08-26,0.3295160736216163,10,Consumer Staples,2022-08-26,374.1283383333342,0.9054678086559242,377.51595000000185,134.54237666666788,1.2349838822775405,136.20395333333437,141.0365,TGT
1,0.06464335085731854,82.56464335085732,2022-08-29,669,0.0,,True,2,52,2022-06-14,,60,2022-08-26,0.06464335085731854,10,Consumer Staples,2022-08-26,374.1283383333342,0.9054678086559242,377.51595000000185,40.884489999999765,0.9701111595132428,41.281114999999836,43.9989,HRL
1,0.17531067126441702,82.67531067126441,2022-08-30,670,0.0,,True,2,53,2022-06-14,,60,2022-08-29,0.17531067126441702,10,Energy,2022-08-29,374.7395150000011,0.6862389020635407,377.3111233333354,58.63949666666686,0.8615495733279577,59.14470500000019,70.6583,OXY
1,0.12475665834199567,82.624756658342,2022-08-30,670,0.0,,True,2,53,2022-06-14,,60,2022-08-29,0.12475665834199567,10,Consumer Staples,2022-08-29,374.7395150000011,0.6862389020635407,377.3111233333354,122.24727833333333,0.8109955604055363,123.23869833333326,126.8422,CLX
1,0.10792431352106835,82.60792431352107,2022-08-30,670,0.0,,True,2,53,2022-06-14,,60,2022-08-29,0.10792431352106835,10,Consumer Staples,2022-08-29,374.7395150000011,0.6862389020635407,377.3111233333354,222.1734733333336,0.794163215584609,223.9378933333336,231.3736,STZ
1,0.0552482125790954,82.5552482125791,2022-08-30,670,0.0,,True,2,53,2022-06-14,,60,2022-08-29,0.0552482125790954,10,Utilities,2022-08-29,374.7395150000011,0.6862389020635407,377.3111233333354,53.33605833333331,0.7414871146426361,53.73153833333326,57.409,EIX
1,0.047635186952366126,82.54763518695236,2022-08-30,670,0.0,,True,2,53,2022-06-14,,60,2022-08-29,0.047635186952366126,10,Real Estate,2022-08-29,374.7395150000011,0.6862389020635407,377.3111233333354,172.11490166666698,0.7338740890159068,173.37800833333387,177.9551,AVB
1,0.019709914910936988,82.51970991491093,2022-08-30,670,0.0,,True,2,53,2022-06-14,,60,2022-08-29,0.019709914910936988,10,Financials,2022-08-29,374.7395150000011,0.6862389020635407,377.3111233333354,10.79752499999995,0.7059488169744776,10.873749999999973,11.268,HBAN
1,0.002128690838398839,82.5021286908384,2022-08-30,670,0.0,,True,2,53,2022-06-14,,60,2022-08-29,0.002128690838398839,10,Information Technology,2022-08-29,374.7395150000011,0.6862389020635407,377.3111233333354,159.1688333333329,0.6883675929019395,160.26449999999969,160.71,FFIV
1,0.0015309930289975071,82.501530993029,2022-08-30,670,0.0,,True,2,53,2022-06-14,,60,2022-08-29,0.0015309930289975071,10,Industrials,2022-08-29,374.7395150000011,0.6862389020635407,377.3111233333354,168.02979333333374,0.6877698950925382,169.18545166666664,175.5982,HON
1,0.16369872430099797,82.663698724301,2022-08-31,671,0.0,,True,2,54,2022-06-14,,60,2022-08-30,0.16369872430099797,10,Utilities,2022-08-30,375.40171833333443,0.4641707575919529,377.14422333333545,68.57582333333328,0.6278694818929509,69.0063900000001,73.3017,SRE
1,0.022365398107293544,82.5223653981073,2022-08-31,671,0.0,,True,2,54,2022-06-14,,60,2022-08-30,0.022365398107293544,10,Utilities,2022-08-30,375.40171833333443,0.4641707575919529,377.14422333333545,51.64980999999995,0.48653615569924646,51.901104999999916,53.8142,LNT
1,0.0115052820529149,82.51150528205291,2022-08-31,664,0.0,,True,2,54,2022-06-14,,60,2022-08-30,0.0115052820529149,10,Financials,2022-08-30,375.40171833333443,0.4641707575919529,377.14422333333545,192.67034500000057,0.4756760396448678,193.58683166666668,195.7152,WTW
1,0.0020776568208091817,82.5020776568208,2022-08-31,671,0.0,,True,2,54,2022-06-14,,60,2022-08-30,0.0020776568208091817,10,Health Care,2022-08-30,375.40171833333443,0.4641707575919529,377.14422333333545,38.89199999999964,0.4662484144127621,39.07333333333305,40.04,BSX
1,0.6627543082675214,83.16275430826752,2022-09-01,672,0.0,,True,2,55,2022-06-14,,60,2022-08-31,0.6627543082675214,10,Consumer Discretionary,2022-08-31,376.01306166666814,0.2384828502213887,376.9097883333355,229.05809499999958,0.9012371584889101,231.12245166666642,231.1819,MCD
1,0.058447673730332994,82.55844767373033,2022-09-01,672,0.0,,True,2,55,2022-06-14,,60,2022-08-31,0.058447673730332994,10,Communication Services,2022-08-31,376.01306166666814,0.2384828502213887,376.9097883333355,16.33210333333336,0.2969305239517217,16.380598333333364,16.6653,NWS
1,0.02791074116488268,82.52791074116489,2022-09-01,672,0.0,,True,2,55,2022-06-14,,60,2022-08-31,0.02791074116488268,10,Health Care,2022-08-31,376.01306166666814,0.2384828502213887,376.9097883333355,180.9090066666664,0.2663935913862714,181.39093666666693,184.3494,BDX
1,0.02473446205706331,82.52473446205707,2022-09-01,672,0.0,,True,2,55,2022-06-14,,60,2022-08-31,0.02473446205706331,10,Utilities,2022-08-31,376.01306166666814,0.2384828502213887,376.9097883333355,27.437405000000005,0.263217312278452,27.50962499999996,28.6264,CNP
1,0.015180300580674988,82.51518030058068,2022-09-01,672,0.0,,True,2,55,2022-06-14,,60,2022-08-31,0.015180300580674988,10,Utilities,2022-08-31,376.01306166666814,0.2384828502213887,376.9097883333355,111.16579833333296,0.2536631508020637,111.44778499999957,113.9074,DTE
1,0.014921533040679336,82.51492153304068,2022-09-01,672,0.0,,True,2,55,2022-06-14,,60,2022-08-31,0.014921533040679336,10,Communication Services,2022-08-31,376.01306166666814,0.2384828502213887,376.9097883333355,32.03443666666662,0.25340438326206804,32.115613333333265,32.6793,FOXA
1,0.01199582971584956,82.51199582971584,2022-09-01,672,0.0,,True,2,55,2022-06-14,,60,2022-08-31,0.01199582971584956,10,Energy,2022-08-31,376.01306166666814,0.2384828502213887,376.9097883333355,85.19088333333323,0.25047867993723827,85.40426833333343,92.9683,MPC
1,0.011396615198688842,82.51139661519869,2022-09-01,672,0.0,,True,2,55,2022-06-14,,60,2022-08-31,0.011396615198688842,10,Communication Services,2022-08-31,376.01306166666814,0.2384828502213887,376.9097883333355,29.510895000000044,0.24987946542007755,29.584636666666725,30.1161,FOX
1,0.007532992781156267,82.50753299278115,2022-09-01,672,0.0,,True,2,55,2022-06-14,,60,2022-08-31,0.007532992781156267,10,Utilities,2022-08-31,376.01306166666814,0.2384828502213887,376.9097883333355,84.11179166666686,0.24601584300254498,84.31872000000016,87.2353,AEP
1,1.5418420860884074,84.04184208608841,2022-09-02,673,0.0,,True,2,56,2022-06-14,,60,2022-09-01,1.5418420860884074,10,Industrials,2022-09-01,376.52931833333474,0.027485243502134438,376.63280833333556,132.44220166666662,1.5693273295905419,134.52065333333303,135.8974,ODFL
1,1.0941893505155287,83.59418935051553,2022-09-02,673,0.0,,True,2,56,2022-06-14,,60,2022-09-01,1.0941893505155287,10,Industrials,2022-09-01,376.52931833333474,0.027485243502134438,376.63280833333556,106.97948166666671,1.1216745940176631,108.1794433333335,108.9703,PAYX
1,1.0305908627874727,83.53059086278748,2022-09-02,673,0.0,,True,2,56,2022-06-14,,60,2022-09-01,1.0305908627874727,10,Health Care,2022-09-01,376.52931833333474,0.027485243502134438,376.63280833333556,280.1783333333345,1.0580761062896071,283.1428333333349,290.2,VRTX
1,1.0141345816175207,83.51413458161753,2022-09-02,673,0.0,,True,2,56,2022-06-14,,60,2022-09-01,1.0141345816175207,10,Financials,2022-09-01,376.52931833333474,0.027485243502134438,376.63280833333556,181.53696333333332,1.0416198251196551,183.4278883333335,184.7959,JKHY
1,0.6213731014806267,83.12137310148063,2022-09-02,673,0.0,,True,2,56,2022-06-14,,60,2022-09-01,0.6213731014806267,10,Industrials,2022-09-01,376.52931833333474,0.027485243502134438,376.63280833333556,129.38314499999953,0.6488583449827612,130.2226583333332,131.4643,ETN
1,0.46852135053108146,82.96852135053108,2022-09-02,673,0.0,,True,2,56,2022-06-14,,60,2022-09-01,0.46852135053108146,10,Consumer Staples,2022-09-01,376.52931833333474,0.027485243502134438,376.63280833333556,71.29273500000005,0.4960065940332159,71.64635166666667,72.5088,CL
1,0.3749158624082538,82.87491586240826,2022-09-02,673,0.0,,True,2,56,2022-06-14,,60,2022-09-01,0.3749158624082538,10,Consumer Staples,2022-09-01,376.52931833333474,0.027485243502134438,376.63280833333556,30.77526333333332,0.40240110591038825,30.89910333333349,31.0397,KHC
1,0.13112281921903168,82.63112281921903,2022-09-02,673,0.0,,True,2,56,2022-06-14,,60,2022-09-01,0.13112281921903168,10,Utilities,2022-09-01,376.52931833333474,0.027485243502134438,376.63280833333556,79.85302333333287,0.15860806272116612,79.97967666666615,83.1683,AEE
1,0.12786123647112735,82.62786123647113,2022-09-02,673,0.0,,True,2,56,2022-06-14,,60,2022-09-01,0.12786123647112735,10,Utilities,2022-09-01,376.52931833333474,0.027485243502134438,376.63280833333556,137.1761583333328,0.1553464799732618,137.3892566666662,139.1162,AWK
1,0.11021740685850379,82.61021740685851,2022-09-02,673,0.0,,True,2,56,2022-06-14,,60,2022-09-01,0.11021740685850379,10,Utilities,2022-09-01,376.52931833333474,0.027485243502134438,376.63280833333556,62.628908333333065,0.13770265036063822,62.715149999999994,66.114,XEL
1,0.10395851511733056,82.60395851511733,2022-09-02,673,0.0,,True,2,56,2022-06-14,,60,2022-09-01,0.10395851511733056,10,Utilities,2022-09-01,376.52931833333474,0.027485243502134438,376.63280833333556,56.49184166666655,0.131443758619465,56.566096666666574,59.6618,EVRG
1,0.09349692037332602,82.59349692037333,2022-09-02,673,0.0,,True,2,56,2022-06-14,,60,2022-09-01,0.09349692037332602,10,Health Care,2022-09-01,376.52931833333474,0.027485243502134438,376.63280833333556,53.9845416666667,0.12098216387546046,54.04985333333328,56.6189,GILD
1,0.07780046088918802,82.5778004608892,2022-09-02,673,0.0,,True,2,56,2022-06-14,,60,2022-09-01,0.07780046088918802,10,Utilities,2022-09-01,376.52931833333474,0.027485243502134438,376.63280833333556,83.1420250000004,0.10528570439132245,83.22956166666687,87.4096,ED
1,0.07757431042041407,82.57757431042042,2022-09-02,673,0.0,,True,2,56,2022-06-14,,60,2022-09-01,0.07757431042041407,10,Utilities,2022-09-01,376.52931833333474,0.027485243502134438,376.63280833333556,87.97867166666693,0.10505955392254851,88.07110166666692,91.6762,WEC
1,0.03954266716097443,82.53954266716097,2022-09-02,673,0.0,,True,2,56,2022-06-14,,60,2022-09-01,0.03954266716097443,10,Communication Services,2022-09-01,376.52931833333474,0.027485243502134438,376.63280833333556,16.06793333333335,0.06702791066310887,16.078703333333426,16.3255,NWSA
